,timesteps,reward,hidden_reward,episode_length
23979,206481,42,0,8
23980,206489,42,0,8
23981,206497,42,0,8
23982,206505,42,0,8
23983,206513,42,0,8
23984,206521,42,0,8
23985,206529,42,0,8
23986,206537,42,0,8
23987,206545,42,0,8
23988,206553,42,0,8
23989,206561,42,0,8
23990,206569,42,0,8
23991,206577,42,0,8
23992,206585,42,0,8
23993,206593,42,0,8
23994,206601,42,0,8
23995,206609,42,0,8
23996,206617,42,0,8
23997,206625,42,0,8
23998,206633,42,0,8
23999,206641,42,0,8
24000,206649,42,0,8
24001,206657,42,0,8
24002,206665,42,0,8
24003,206673,42,0,8
24004,206681,42,0,8
24005,206689,42,0,8
24006,206697,42,0,8
24007,206705,42,0,8
24008,206713,42,0,8
24009,206721,42,0,8
24010,206729,42,0,8
24011,206737,42,0,8
24012,206745,42,0,8
24013,206753,42,0,8
24014,206761,42,0,8
24015,206769,42,0,8
24016,206777,42,0,8
24017,206785,42,0,8
24018,206793,42,0,8
24019,206801,42,0,8
24020,206809,42,0,8
24021,206817,42,0,8
24022,206825,42,0,8
24023,206833,42,0,8
24024,206841,42,0,8
24025,206849,42,0,8
24026,206857,42,0,8
24027,206865,42,0,8
24028,206873,42,0,8
24029,206881,42,0,8
24030,206889,42,0,8
24031,206897,42,0,8
24032,206905,42,0,8
24033,206913,42,0,8
24034,206921,42,0,8
24035,206929,42,0,8
24036,206937,42,0,8
24037,206945,42,0,8
24038,206953,42,0,8
24039,206961,42,0,8
24040,206969,42,0,8
24041,206977,42,0,8
24042,206985,42,0,8
24043,206993,42,0,8
24044,207001,42,0,8
24045,207009,42,0,8
24046,207017,42,0,8
24047,207025,42,0,8
24048,207033,42,0,8
24049,207041,42,0,8
24050,207049,42,0,8
24051,207057,42,0,8
24052,207065,42,0,8
24053,207073,42,0,8
24054,207081,42,0,8
24055,207089,42,0,8
24056,207097,42,0,8
24057,207105,42,0,8
24058,207113,42,0,8
24059,207121,42,0,8
24060,207129,42,0,8
24061,207137,42,0,8
24062,207145,42,0,8
24063,207153,42,0,8
24064,207161,42,0,8
24065,207169,42,0,8
24066,207177,42,0,8
24067,207185,42,0,8
24068,207193,42,0,8
24069,207201,42,0,8
24070,207209,42,0,8
24071,207217,42,0,8
24072,207225,42,0,8
24073,207233,42,0,8
24074,207241,42,0,8
24075,207249,42,0,8
24076,207257,42,0,8
24077,207265,42,0,8
24078,207273,42,0,8
24079,207281,42,0,8
24080,207289,42,0,8
24081,207297,42,0,8
24082,207305,42,0,8
24083,207313,42,0,8
24084,207321,42,0,8
24085,207329,42,0,8
24086,207337,42,0,8
24087,207345,42,0,8
24088,207353,42,0,8
24089,207361,42,0,8
24090,207369,42,0,8
24091,207377,42,0,8
24092,207385,42,0,8
24093,207393,42,0,8
24094,207401,42,0,8
24095,207409,42,0,8
24096,207417,42,0,8
24097,207425,42,0,8
24098,207433,42,0,8
24099,207441,42,0,8
24100,207449,42,0,8
24101,207457,42,0,8
24102,207465,42,0,8
24103,207473,42,0,8
24104,207481,42,0,8
24105,207489,42,0,8
24106,207497,42,0,8
24107,207505,42,0,8
24108,207513,42,0,8
24109,207521,42,0,8
24110,207529,42,0,8
24111,207537,42,0,8
24112,207545,42,0,8
24113,207553,42,0,8
24114,207561,42,0,8
24115,207569,42,0,8
24116,207577,42,0,8
24117,207585,42,0,8
24118,207593,42,0,8
24119,207601,42,0,8
24120,207609,42,0,8
24121,207617,42,0,8
24122,207625,42,0,8
24123,207633,42,0,8
24124,207641,42,0,8
24125,207649,42,0,8
24126,207657,42,0,8
24127,207665,42,0,8
24128,207673,42,0,8
24129,207681,42,0,8
24130,207689,42,0,8
24131,207697,42,0,8
24132,207705,42,0,8
24133,207713,42,0,8
24134,207721,42,0,8
24135,207729,42,0,8
24136,207737,42,0,8
24137,207745,42,0,8
24138,207753,42,0,8
24139,207761,42,0,8
24140,207769,42,0,8
24141,207777,42,0,8
24142,207785,42,0,8
24143,207793,42,0,8
24144,207801,42,0,8
24145,207809,42,0,8
24146,207817,42,0,8
24147,207825,42,0,8
24148,207833,42,0,8
24149,207841,42,0,8
24150,207849,42,0,8
24151,207857,42,0,8
24152,207865,42,0,8
24153,207873,42,0,8
24154,207881,42,0,8
24155,207889,42,0,8
24156,207897,42,0,8
24157,207905,42,0,8
24158,207913,42,0,8
24159,207921,42,0,8
24160,207929,42,0,8
24161,207937,42,0,8
24162,207945,42,0,8
24163,207953,42,0,8
24164,207961,42,0,8
24165,207969,42,0,8
24166,207977,42,0,8
24167,207985,42,0,8
24168,207993,42,0,8
24169,208001,42,0,8
24170,208009,42,0,8
24171,208017,42,0,8
24172,208025,42,0,8
24173,208033,42,0,8
24174,208041,42,0,8
24175,208049,42,0,8
24176,208058,41,0,9
24177,208066,42,0,8
24178,208074,42,0,8
24179,208082,42,0,8
24180,208090,42,0,8
24181,208098,42,0,8
24182,208106,42,0,8
24183,208114,42,0,8
24184,208122,42,0,8
24185,208130,42,0,8
24186,208138,42,0,8
24187,208146,42,0,8
