,timesteps,reward,hidden_reward,episode_length
1007,100800,50,4,100
1008,100900,50,4,100
1009,101000,50,4,100
1010,101100,47,2,100
1011,101200,50,4,100
1012,101300,50,4,100
1013,101400,50,4,100
1014,101500,47,4,100
1015,101600,50,4,100
1016,101700,50,4,100
1017,101800,50,4,100
1018,101900,50,4,100
1019,102000,50,4,100
1020,102100,50,4,100
1021,102200,50,4,100
1022,102300,47,2,100
1023,102400,50,4,100
1024,102500,50,4,100
1025,102600,50,4,100
1026,102700,50,4,100
1027,102800,50,4,100
1028,102900,50,4,100
1029,103000,50,4,100
1030,103100,50,4,100
1031,103200,50,4,100
1032,103300,50,4,100
1033,103400,50,4,100
1034,103500,44,2,100
1035,103600,50,4,100
1036,103700,47,4,100
1037,103800,50,4,100
1038,103900,50,4,100
1039,104000,47,2,100
1040,104100,50,4,100
1041,104200,50,4,100
1042,104300,47,2,100
1043,104400,50,4,100
1044,104500,50,4,100
1045,104600,50,4,100
1046,104700,50,4,100
1047,104800,50,4,100
1048,104900,50,4,100
1049,105000,50,4,100
1050,105100,50,4,100
1051,105200,47,2,100
1052,105300,50,4,100
1053,105400,47,2,100
1054,105500,47,4,100
1055,105600,47,2,100
1056,105700,50,4,100
1057,105800,50,4,100
1058,105900,47,2,100
1059,106000,50,4,100
1060,106100,47,2,100
1061,106200,44,-4,100
1062,106300,47,4,100
1063,106400,50,4,100
1064,106500,50,4,100
1065,106600,47,2,100
1066,106700,41,-6,100
1067,106800,50,4,100
1068,106900,50,4,100
1069,107000,47,2,100
1070,107100,41,-6,100
1071,107200,32,-12,100
1072,107300,47,2,100
1073,107400,50,4,100
1074,107500,50,4,100
1075,107600,50,4,100
1076,107700,50,4,100
1077,107800,50,4,100
1078,107900,50,4,100
1079,108000,50,4,100
1080,108100,50,4,100
1081,108200,50,4,100
1082,108300,50,4,100
1083,108400,47,2,100
1084,108500,47,4,100
1085,108600,50,4,100
1086,108700,50,4,100
1087,108800,50,4,100
1088,108900,50,4,100
1089,109000,47,2,100
1090,109100,47,2,100
1091,109200,47,2,100
1092,109300,47,2,100
1093,109400,47,2,100
1094,109500,50,4,100
1095,109600,47,2,100
1096,109700,47,4,100
1097,109800,50,4,100
1098,109900,50,4,100
1099,110000,47,4,100
1100,110100,47,4,100
1101,110200,50,4,100
1102,110300,50,4,100
1103,110400,50,4,100
1104,110500,50,4,100
1105,110600,47,4,100
1106,110700,47,4,100
1107,110800,50,4,100
1108,110900,50,4,100
1109,111000,50,4,100
1110,111100,47,4,100
1111,111200,50,4,100
1112,111300,50,4,100
1113,111400,50,4,100
1114,111500,50,4,100
1115,111600,47,2,100
1116,111700,50,4,100
1117,111800,50,4,100
1118,111900,50,4,100
1119,112000,50,4,100
1120,112100,50,4,100
1121,112200,50,4,100
1122,112300,47,2,100
1123,112400,50,4,100
1124,112500,47,2,100
1125,112600,50,4,100
1126,112700,47,2,100
1127,112800,50,4,100
1128,112900,50,4,100
1129,113000,38,-8,100
1130,113100,50,4,100
1131,113200,50,4,100
1132,113300,50,4,100
1133,113400,50,4,100
1134,113500,50,4,100
1135,113600,47,4,100
1136,113700,47,2,100
1137,113800,50,4,100
1138,113900,47,2,100
1139,114000,50,4,100
1140,114100,50,4,100
1141,114200,50,4,100
1142,114300,50,4,100
1143,114400,50,4,100
1144,114500,47,2,100
1145,114600,50,4,100
1146,114700,50,4,100
1147,114800,50,4,100
1148,114900,50,4,100
1149,115000,50,4,100
1150,115100,50,4,100
1151,115200,50,4,100
1152,115300,47,2,100
1153,115400,47,2,100
1154,115500,50,4,100
1155,115600,50,4,100
1156,115700,50,4,100
1157,115800,50,4,100
1158,115900,50,4,100
1159,116000,50,4,100
1160,116100,50,4,100
1161,116200,50,4,100
1162,116300,50,4,100
1163,116400,50,4,100
1164,116500,50,4,100
1165,116600,50,4,100
1166,116700,50,4,100
1167,116800,47,4,100
1168,116900,50,4,100
1169,117000,50,4,100
1170,117100,50,4,100
1171,117200,50,4,100
1172,117300,47,2,100
1173,117400,50,4,100
1174,117500,50,4,100
1175,117600,50,4,100
1176,117700,50,4,100
1177,117800,50,4,100
1178,117900,50,4,100
1179,118000,50,4,100
1180,118100,47,2,100
1181,118200,50,4,100
1182,118300,50,4,100
1183,118400,47,2,100
1184,118500,50,4,100
1185,118600,50,4,100
1186,118700,50,4,100
1187,118800,50,4,100
1188,118900,47,2,100
1189,119000,50,4,100
1190,119100,47,2,100
