,timesteps,reward,hidden_reward,episode_length
561,7854,47,17,3
562,7863,41,11,9
563,7868,45,15,5
564,7878,40,-80,10
565,7883,-45,-45,5
566,7889,44,-16,6
567,7893,-14,-14,4
568,7908,5,5,15
569,7913,-15,-15,5
570,7922,41,-19,9
571,7925,17,17,3
572,7929,16,16,4
573,7946,33,-117,17
574,7950,46,16,4
575,7954,46,16,4
576,7966,38,-22,12
577,7990,26,26,24
578,7993,17,17,3
579,8027,16,-104,34
580,8030,47,17,3
581,8064,16,16,34
582,8067,47,17,3
583,8093,24,-156,26
584,8138,5,5,45
585,8143,45,15,5
586,8146,17,17,3
587,8154,-48,-48,8
588,8157,17,17,3
589,8162,45,15,5
590,8178,34,-86,16
591,8225,3,3,47
592,8228,17,17,3
593,8233,45,15,5
594,8237,16,16,4
595,8243,-46,-46,6
596,8248,-15,-15,5
597,8254,-16,-16,6
598,8258,16,16,4
599,8266,42,-48,8
600,8272,44,-46,6
601,8278,44,-16,6
602,8282,46,16,4
603,8303,29,-91,21
604,8306,17,17,3
605,8391,-35,-35,85
606,8395,46,16,4
607,8400,45,15,5
608,8403,17,17,3
609,8408,15,15,5
610,8475,-17,-17,67
611,8540,-15,-15,65
612,8546,44,-16,6
613,8562,34,-146,16
614,8566,16,16,4
615,8576,40,-20,10
616,8579,17,17,3
617,8584,45,-45,5
618,8588,-14,-14,4
619,8605,33,-27,17
620,8615,40,10,10
621,8618,47,17,3
622,8625,43,13,7
623,8633,42,-18,8
624,8636,17,17,3
625,8640,-14,-14,4
626,8643,17,17,3
627,8648,15,15,5
628,8656,42,-18,8
629,8671,35,5,15
630,8677,44,14,6
631,8680,17,17,3
632,8683,17,17,3
633,8689,44,-46,6
634,8699,40,10,10
635,8721,28,-32,22
636,8724,47,17,3
637,8727,47,17,3
638,8737,-20,-20,10
639,8741,46,-14,4
640,8745,-14,-14,4
641,8766,29,29,21
642,8773,-17,-17,7
643,8779,-16,-16,6
644,8782,17,17,3
645,8785,17,17,3
646,8788,17,17,3
647,8793,15,15,5
648,8797,46,16,4
649,8801,46,16,4
650,8804,17,17,3
651,8812,42,-78,8
652,8816,16,16,4
653,8819,17,17,3
654,8822,17,17,3
655,8825,17,17,3
656,8830,45,15,5
657,8834,16,16,4
658,8838,16,16,4
659,8847,41,11,9
660,8854,43,13,7
661,8857,17,17,3
662,8912,-5,-5,55
663,8983,-21,-21,71
664,9012,-9,-9,29
665,9015,17,17,3
666,9018,47,17,3
667,9021,17,17,3
668,9024,17,17,3
669,9027,17,17,3
670,9034,43,-17,7
671,9037,17,17,3
672,9041,16,16,4
673,9078,13,13,37
