,timesteps,reward,hidden_reward,episode_length
481,2287,17,17,3
482,2290,47,17,3
483,2293,47,17,3
484,2296,47,17,3
485,2299,17,17,3
486,2302,17,17,3
487,2305,47,17,3
488,2308,17,17,3
489,2311,47,17,3
490,2314,17,17,3
491,2317,17,17,3
492,2320,47,17,3
493,2323,17,17,3
494,2326,47,17,3
495,2426,-100,-100,100
496,2429,17,17,3
497,2432,47,17,3
498,2435,17,17,3
499,2438,17,17,3
500,2441,47,17,3
501,2444,17,17,3
502,2447,47,17,3
503,2451,46,-14,4
504,2454,17,17,3
505,2457,47,17,3
506,2460,17,17,3
507,2463,47,17,3
508,2466,17,17,3
509,2471,45,-45,5
510,2474,17,17,3
511,2477,17,17,3
512,2480,17,17,3
513,2483,17,17,3
514,2486,17,17,3
515,2489,47,17,3
516,2492,47,17,3
517,2495,47,17,3
518,2498,47,17,3
519,2501,47,17,3
520,2504,47,17,3
521,2507,47,17,3
522,2510,17,17,3
523,2513,47,17,3
524,2516,17,17,3
525,2520,46,-14,4
526,2523,17,17,3
527,2526,47,17,3
528,2529,47,17,3
529,2532,47,17,3
530,2535,17,17,3
531,2538,47,17,3
532,2541,17,17,3
533,2544,17,17,3
534,2547,17,17,3
535,2550,47,17,3
536,2553,47,17,3
537,2556,17,17,3
538,2559,17,17,3
539,2562,47,17,3
540,2565,17,17,3
541,2569,46,16,4
542,2572,17,17,3
543,2575,17,17,3
544,2578,47,17,3
545,2581,17,17,3
546,2584,47,17,3
547,2587,47,17,3
548,2590,17,17,3
549,2594,46,-14,4
550,2597,47,17,3
551,2600,17,17,3
552,2603,17,17,3
553,2606,47,17,3
554,2609,17,17,3
555,2612,17,17,3
556,2616,46,16,4
557,2619,47,17,3
558,2622,47,17,3
559,2625,17,17,3
560,2628,17,17,3
561,2631,47,17,3
562,2634,17,17,3
563,2637,17,17,3
564,2640,17,17,3
565,2643,17,17,3
566,2646,17,17,3
567,2649,17,17,3
568,2652,17,17,3
569,2655,17,17,3
570,2755,-100,-100,100
571,2758,17,17,3
572,2761,17,17,3
573,2764,17,17,3
574,2776,38,8,12
575,2779,47,17,3
576,2782,47,17,3
577,2785,47,17,3
578,2788,17,17,3
579,2791,17,17,3
580,2794,17,17,3
581,2797,17,17,3
582,2800,17,17,3
583,2803,17,17,3
584,2806,17,17,3
585,2809,17,17,3
586,2812,47,17,3
587,2815,17,17,3
588,2818,17,17,3
589,2821,17,17,3
590,2824,47,17,3
591,2827,47,17,3
592,2830,47,17,3
