,timesteps,reward,hidden_reward,episode_length
1051,13556,42,32,8
1052,13563,43,33,7
1053,13571,42,32,8
1054,13580,41,31,9
1055,13588,42,32,8
1056,13596,42,32,8
1057,13601,45,35,5
1058,13611,40,30,10
1059,13619,42,32,8
1060,13627,42,32,8
1061,13632,45,35,5
1062,13646,36,26,14
1063,13654,42,32,8
1064,13661,43,33,7
1065,13670,41,31,9
1066,13676,44,34,6
1067,13686,40,30,10
1068,13691,45,35,5
1069,13699,42,32,8
1070,13708,41,31,9
1071,13715,43,33,7
1072,13722,43,33,7
1073,13729,43,33,7
1074,13735,44,34,6
1075,13741,44,34,6
1076,13750,41,31,9
1077,13759,41,31,9
1078,13770,39,29,11
1079,13776,44,34,6
1080,13785,41,31,9
1081,13793,42,32,8
1082,13802,41,31,9
1083,13811,41,31,9
1084,13818,43,33,7
1085,13825,43,33,7
1086,13837,38,28,12
1087,13847,40,30,10
1088,13856,41,31,9
1089,13865,41,31,9
1090,13873,42,32,8
1091,13880,43,33,7
1092,13886,44,34,6
1093,13893,43,33,7
1094,13906,37,27,13
1095,13915,41,31,9
1096,13921,44,34,6
1097,13929,42,32,8
1098,13943,36,26,14
1099,13950,43,33,7
1100,13959,41,31,9
1101,13965,44,34,6
1102,13977,38,28,12
1103,13982,45,35,5
1104,13993,39,29,11
1105,14002,41,31,9
1106,14011,41,31,9
1107,14018,43,33,7
1108,14023,45,35,5
1109,14033,40,30,10
1110,14039,44,34,6
1111,14044,45,35,5
1112,14050,44,34,6
1113,14058,42,32,8
1114,14066,42,32,8
1115,14074,42,32,8
1116,14079,45,35,5
1117,14085,44,34,6
1118,14094,41,31,9
1119,14101,43,33,7
1120,14112,39,29,11
1121,14117,45,35,5
1122,14124,43,33,7
1123,14132,42,32,8
1124,14137,45,35,5
1125,14143,44,34,6
1126,14148,45,35,5
1127,14155,43,33,7
1128,14161,44,34,6
1129,14166,45,35,5
1130,14172,44,34,6
1131,14178,44,34,6
1132,14190,38,28,12
1133,14199,41,31,9
1134,14212,37,27,13
1135,14221,41,31,9
1136,14228,43,33,7
1137,14234,44,34,6
1138,14239,45,35,5
1139,14248,41,31,9
1140,14257,41,31,9
1141,14273,34,24,16
1142,14285,38,28,12
1143,14291,44,34,6
1144,14299,42,32,8
1145,14306,43,33,7
1146,14313,43,33,7
1147,14322,41,31,9
1148,14336,36,36,14
1149,14341,45,35,5
1150,14346,45,35,5
1151,14353,43,33,7
1152,14362,41,31,9
1153,14371,41,31,9
1154,14381,40,30,10
1155,14387,44,34,6
1156,14396,41,31,9
1157,14403,43,33,7
1158,14409,44,34,6
1159,14415,44,34,6
1160,14429,36,26,14
1161,14437,42,32,8
1162,14445,42,32,8
1163,14454,41,31,9
1164,14464,40,30,10
1165,14474,40,30,10
1166,14479,45,35,5
1167,14486,43,33,7
1168,14496,40,30,10
1169,14503,43,33,7
1170,14510,43,33,7
1171,14516,44,34,6
1172,14523,43,33,7
1173,14530,43,33,7
1174,14540,40,30,10
1175,14546,44,34,6
1176,14556,40,30,10
1177,14563,43,33,7
1178,14572,41,31,9
1179,14580,42,32,8
1180,14590,40,30,10
1181,14598,42,32,8
1182,14610,38,28,12
1183,14616,44,34,6
1184,14624,42,32,8
1185,14632,42,32,8
1186,14637,45,35,5
1187,14647,40,30,10
1188,14654,43,33,7
1189,14661,43,33,7
1190,14670,41,31,9
1191,14680,40,30,10
1192,14687,43,33,7
1193,14698,39,29,11
1194,14708,40,30,10
1195,14720,38,28,12
1196,14733,37,27,13
1197,14741,42,32,8
1198,14746,45,35,5
1199,14754,42,32,8
1200,14760,44,34,6
1201,14767,43,33,7
1202,14773,44,34,6
1203,14784,39,29,11
1204,14791,43,33,7
1205,14799,42,32,8
1206,14805,44,34,6
1207,14812,43,33,7
1208,14822,40,30,10
1209,14829,43,33,7
1210,14836,43,33,7
1211,14842,44,34,6
1212,14849,43,33,7
1213,14862,37,27,13
1214,14867,45,35,5
1215,14878,39,29,11
1216,14890,38,28,12
1217,14900,40,30,10
1218,14909,41,31,9
1219,14916,43,33,7
1220,14921,45,35,5
1221,14927,44,34,6
1222,14940,37,27,13
1223,14946,44,34,6
1224,14951,45,35,5
1225,14959,42,32,8
1226,14969,40,30,10
1227,14975,44,34,6
1228,14984,41,31,9
1229,14993,41,31,9
1230,15001,42,32,8
1231,15007,44,34,6
1232,15012,45,35,5
1233,15023,39,29,11
1234,15037,36,26,14
1235,15060,27,27,23
1236,15068,42,32,8
1237,15082,36,26,14
1238,15093,39,29,11
1239,15101,42,32,8
